,query_id,query,transcript_id,transcript
1810,90,Sheldon left an unfortunate voice mail for whom,48606,(5 21) Sheldon: And you never answered me. So who owes whom an apology now?
1811,90,Sheldon left an unfortunate voice mail for whom,12529,(3 11) Penny: The one from whom I live across the hall from.
1812,90,Sheldon left an unfortunate voice mail for whom,2146,(3 20) Sheldon: I was going to get my mail.
1813,90,Sheldon left an unfortunate voice mail for whom,7459,(5 7) Sheldon: Open the mail!
1814,90,Sheldon left an unfortunate voice mail for whom,36148,"(6 9) Sheldon: I’d love to help you out, but unfortunately (puts helmet on), I’m using it."
1815,90,Sheldon left an unfortunate voice mail for whom,31030,"(4 20) Priya: Oh, too bad. Although I do know one person for whom that’s good news."
1816,90,Sheldon left an unfortunate voice mail for whom,52770,(3 4) Sheldon: There is a fine line between wrong and visionary. Unfortunately you have to be a visionary to see it.
1817,90,Sheldon left an unfortunate voice mail for whom,7450,(5 7) Sheldon: Be sure to check the mail.
1818,90,Sheldon left an unfortunate voice mail for whom,13912,(2 21) Sheldon: I left them in the bowl.
1819,90,Sheldon left an unfortunate voice mail for whom,21198,(1 6) Sheldon: Yet another child left behind. 
1820,91,Who wanted something romantic to celebrate the first date,31250,"(7 6) Penny: Yeah. Hey, how come you’ve never done anything romantic to celebrate our first date?"
1821,91,Who wanted something romantic to celebrate the first date,31386,"(7 6) Howard: Well, tonight is the anniversary of our first date, and I wanted to celebrate it by writing a song for you."
1822,91,Who wanted something romantic to celebrate the first date,31347,"(7 6) Howard: No, I want this to be romantic."
1823,91,Who wanted something romantic to celebrate the first date,35960,"(4 1) Sheldon: Then, this is my first date."
1824,91,Who wanted something romantic to celebrate the first date,34395,(6 17) Raj: I don’t want to celebrate.
1825,91,Who wanted something romantic to celebrate the first date,17456,"(6 18) Raj: I am a man who can’t talk to women, trying to figure out how to go on a romantic date with a girl who suffers from such crippling social anxiety she can’t be around other people."
1826,91,Who wanted something romantic to celebrate the first date,805,"(5 13) Leonard: So, do they have a name for a first date with someone you used to go out with?"
1827,91,Who wanted something romantic to celebrate the first date,10007,"(10 8) Penny: You’re dating somebody, who is it?"
1828,91,Who wanted something romantic to celebrate the first date,12034,"(1 5) Leonard: Thank you. What did she mean, she’s happy for me? Is she happy because I’m seeing someone, or is she happy because she thinks that I’m happy, because anyone who cared for someone would want them to be happy, even if the reason for their happiness made the first person unhappy. You know, because the second person, though happy, is now romantically unavailable to the first person."
1829,91,Who wanted something romantic to celebrate the first date,23355,(10 21) Sheldon: Your first date? Did you even measure her walls?
1830,91,Who wanted something romantic to celebrate the first date,33278,(10 16) Amy: Our-our first date was at a coffee shop.
1831,91,Who wanted something romantic to celebrate the first date,30053,"(8 24) Penny: Well, you want a date, pick a date."
1832,91,Who wanted something romantic to celebrate the first date,32013,(7 13) Amy: I’m sorry. Who are you dating?
1833,91,Who wanted something romantic to celebrate the first date,14553,"(8 3) Howard: The Angels wanted an astronaut to throw out the first pitch, so guess who they called?"
1834,91,Who wanted something romantic to celebrate the first date,29922,(8 24) Amy: Can you believe it’s been five years since our first date?
1835,91,Who wanted something romantic to celebrate the first date,38003,"(7 17) Raj: Not my best first date. Yeah, but not my worst, either."
1836,91,Who wanted something romantic to celebrate the first date,24569,"(7 7) Howard: Okay, who’s up first?"
1837,91,Who wanted something romantic to celebrate the first date,10834,(5 14) Bernadette: Who’s Siri? Is he dating somebody new?
1838,91,Who wanted something romantic to celebrate the first date,31235,(7 6) Howard: Next week is the anniversary of my first date with Bernadette.
1839,91,Who wanted something romantic to celebrate the first date,42776,"(8 8) Raj: It was our first date, there was an awkward silence. What was I supposed to say?"
1840,92,The new assistant named Alex is a boy or girl,33496,(6 3) Amy: Sheldon told me he had a new assistant named Alex. He didn’t mention that Alex was a girl.
1841,92,The new assistant named Alex is a boy or girl,33459,"(6 3) Ms Jenson: I’m Alex, Dr. Cooper’s new assistant."
1842,92,The new assistant named Alex is a boy or girl,33487,"(6 3) Alex: I’m Alex, Dr. Cooper’s assistant. Can I help you?"
1843,92,The new assistant named Alex is a boy or girl,38069,"(6 12) Amy: It’s your assistant Alex, isn’t it?"
1844,92,The new assistant named Alex is a boy or girl,33491,(6 3) Alex: Last name?
1845,92,The new assistant named Alex is a boy or girl,38135,(6 12) HR Woman: I called you in today because your assistant Alex Jensen has lodged a complaint against you.
1846,92,The new assistant named Alex is a boy or girl,24264,(3 3) Second girl: What’s your names?
1847,92,The new assistant named Alex is a boy or girl,4735,(6 4) Penny: How about boys versus girls?
1848,92,The new assistant named Alex is a boy or girl,23691,(9 1) Penny: Some girl named Mandy.
1849,92,The new assistant named Alex is a boy or girl,21043,(1 6) Howard: A boy-girl party?
1850,92,The new assistant named Alex is a boy or girl,5352,"(4 19) Howard: New puzzle, Ma. Same name. One N, two D’s, three O’s."
1851,92,The new assistant named Alex is a boy or girl,6504,(2 4) Howard: They gave him an assistant? If I want a new pen I have to go to the bank with wire cutters.
1852,92,The new assistant named Alex is a boy or girl,7977,(2 13) Sheldon: I’m making friends with this little girl. What’s your name?
1853,92,The new assistant named Alex is a boy or girl,40104,"(5 12) Howard: She’s just kidding, boys and girls. Everyone gets cake."
1854,92,The new assistant named Alex is a boy or girl,7526,"(5 7) Penny: All right, then break it off with the new girl."
1855,92,The new assistant named Alex is a boy or girl,3680,(3 14) Assistant: No.
1856,92,The new assistant named Alex is a boy or girl,3688,(3 14) Assistant: Good.
1857,92,The new assistant named Alex is a boy or girl,21078,"(1 6) Howard: No, no, no, it’s a boy-girl party, this Flash runs solo. "
1858,92,The new assistant named Alex is a boy or girl,7524,(5 7) Penny: So sleep with the new girl and lie to Priya.
1859,92,The new assistant named Alex is a boy or girl,47516,"(9 21) Howard: I’m not sure if I’m hoping for a boy or a girl. I mean, if it’s a boy, I’m gonna have to teach him to play catch. Which means I’m gonna have to google how to play catch. If it’s a girl, I mean, they’re so innocent and you know how guys are."
1860,93,Is the new assistant named Alex is a boy or girl,33496,(6 3) Amy: Sheldon told me he had a new assistant named Alex. He didn’t mention that Alex was a girl.
1861,93,Is the new assistant named Alex is a boy or girl,33459,"(6 3) Ms Jenson: I’m Alex, Dr. Cooper’s new assistant."
1862,93,Is the new assistant named Alex is a boy or girl,33487,"(6 3) Alex: I’m Alex, Dr. Cooper’s assistant. Can I help you?"
1863,93,Is the new assistant named Alex is a boy or girl,38069,"(6 12) Amy: It’s your assistant Alex, isn’t it?"
1864,93,Is the new assistant named Alex is a boy or girl,33491,(6 3) Alex: Last name?
1865,93,Is the new assistant named Alex is a boy or girl,38135,(6 12) HR Woman: I called you in today because your assistant Alex Jensen has lodged a complaint against you.
1866,93,Is the new assistant named Alex is a boy or girl,24264,(3 3) Second girl: What’s your names?
1867,93,Is the new assistant named Alex is a boy or girl,4735,(6 4) Penny: How about boys versus girls?
1868,93,Is the new assistant named Alex is a boy or girl,23691,(9 1) Penny: Some girl named Mandy.
1869,93,Is the new assistant named Alex is a boy or girl,21043,(1 6) Howard: A boy-girl party?
1870,93,Is the new assistant named Alex is a boy or girl,5352,"(4 19) Howard: New puzzle, Ma. Same name. One N, two D’s, three O’s."
1871,93,Is the new assistant named Alex is a boy or girl,6504,(2 4) Howard: They gave him an assistant? If I want a new pen I have to go to the bank with wire cutters.
1872,93,Is the new assistant named Alex is a boy or girl,7977,(2 13) Sheldon: I’m making friends with this little girl. What’s your name?
1873,93,Is the new assistant named Alex is a boy or girl,40104,"(5 12) Howard: She’s just kidding, boys and girls. Everyone gets cake."
1874,93,Is the new assistant named Alex is a boy or girl,7526,"(5 7) Penny: All right, then break it off with the new girl."
1875,93,Is the new assistant named Alex is a boy or girl,3680,(3 14) Assistant: No.
1876,93,Is the new assistant named Alex is a boy or girl,3688,(3 14) Assistant: Good.
1877,93,Is the new assistant named Alex is a boy or girl,21078,"(1 6) Howard: No, no, no, it’s a boy-girl party, this Flash runs solo. "
1878,93,Is the new assistant named Alex is a boy or girl,7524,(5 7) Penny: So sleep with the new girl and lie to Priya.
1879,93,Is the new assistant named Alex is a boy or girl,47516,"(9 21) Howard: I’m not sure if I’m hoping for a boy or a girl. I mean, if it’s a boy, I’m gonna have to teach him to play catch. Which means I’m gonna have to google how to play catch. If it’s a girl, I mean, they’re so innocent and you know how guys are."
1880,94,Sheldon learned from a what television show on PBS,33534,"(6 3) Sheldon: If I’ve learned anything from British television shows on PBS, it’s that servants dine downstairs with their own kind."
1881,94,Sheldon learned from a what television show on PBS,51011,"(2 17) Sheldon: Unlikely. That’s a television show, Leonard."
1882,94,Sheldon learned from a what television show on PBS,24433,"(7 7) Sheldon: This is my girlfriend, Amy. Amy, this is television legend Arthur Jeffries. His science show inspired millions of children."
1883,94,Sheldon learned from a what television show on PBS,31113,(4 20) Sheldon: Have you learned anything?
1884,94,Sheldon learned from a what television show on PBS,35767,(5 2) Amy: How about the theme song to the classic television show Diff’rent Strokes? Now the world don’t move to the beat…
1885,94,Sheldon learned from a what television show on PBS,25344,(9 7) Sheldon: They’d just be so much more comforting if they came out of a television.
1886,94,Sheldon learned from a what television show on PBS,40816,(2 19) Sheldon: You once had Leonard and me get your television from your ex-boyfriend.
1887,94,Sheldon learned from a what television show on PBS,29931,(8 24) Sheldon: Excuse me. Starting to watch a television show that might run for years isn’t a decision to take lightly. I’m wrestling with a big commitment issue here.
1888,94,Sheldon learned from a what television show on PBS,7945,(2 13) Sheldon: I did learn how to swim.
1889,94,Sheldon learned from a what television show on PBS,33805,"(2 5) Leonard: Yes, you are, you’re meant to learn how to drive. Please learn how to drive!"
1890,94,Sheldon learned from a what television show on PBS,6279,"(8 12) Sheldon: Oh, I learned how. Amy taught me."
1891,94,Sheldon learned from a what television show on PBS,9219,(4 15) Sheldon: Another compliment! Learn to recognize them.
